date,size,billet_size,cobble,hot_out,delay_from,delay_to,delay_minutes,total_delay_hm,area,device,agency,reason,description,delay_event_date,delay_start_time,delay_end_time
2024-04-02 00:00:00,8 mm,140X140,1,1.0,2024-02-04 06:50:17,2024-02-04 07:05:18,15.016666666666666,00:15,SMS,SMS SOHAR STEEL,SMS SOHAR STEEL,BILLET QUALITY NOT OK,COBBLE IN LINE 2 BGV DUE TO BAD MATERIAL.,2024-04-02,2024-04-02 06:50:17,2024-04-02 07:05:18
2024-04-02 00:00:00,8 mm,140X140,1,,2024-02-04 09:17:40,2024-02-04 09:44:55,27.25,00:27,COOLING BED,TWIN CHANNEL 2 A,MECHANICAL,MATERIAL HIT,UNDERSHOOT DUE TO MATERIAL HIT AT TWIN CHANNAL.,2024-04-02,2024-04-02 09:17:40,2024-04-02 09:44:55
2024-04-03 00:00:00,10 mm,140X140,1,1.0,2024-03-04 09:12:04,2024-03-04 09:21:02,8.966666666666667,00:09,SMS,SMS SOHAR STEEL,SMS SOHAR STEEL,BILLET QUALITY NOT OK,MATERIAL BROKEN IN LINE.2 DUE TO BAD MATERIAL.(1C+1H).,2024-04-03,2024-04-03 09:12:04,2024-04-03 09:21:02
2024-04-04 00:00:00,10 mm,165X165,1,,2024-04-04 12:58:37,2024-04-04 13:23:25,24.8,00:25,COOLING BED,TWIN CHANNEL 2 B,MECHANICAL,MATERIAL HIT,COBBLE IN TWIN CHANNEL 2B DUE TO PREVIOUS BAR NOT PROPERLY DISCHARGED SO NEXT BAR HIT AND UNDERSHOOT HAPPENED.,2024-04-04,2024-04-04 12:58:37,2024-04-04 13:23:25
2024-04-07 00:00:00,20 mm,165X165,1,1.0,2024-07-04 21:43:40,2024-07-04 22:43:59,60.31666666666666,01:00,GROUP SHEAR,PINCH ROLL 4 B,MECHANICAL,Cylinder Internal Leakage,"COBBLE IN LINE 2, PINCH ROLL 4LINE 2 CCYLINDER NOT WORKING. PREVIOUS TAIL PC STOPPED IN LINE, PINCH ROLL 4 NOT TAKEN TORQUE. (1C+1H).",2024-04-07,2024-04-07 21:43:40,2024-04-07 22:43:59
2024-04-22 00:00:00,10 mm,165X165,1,2.0,,,36.0,00:36,,TWIN CHANNEL,MECHANICAL,,"UNDERSHOOT IN 1 A, BAR HIT IN TWIN CHANNEL",2024-04-22,2024-04-22 00:00:00,2024-04-22 00:00:00
2024-04-13 00:00:00,14 mm,165X165,1,,,,30.016666666666666,00:30,Mill Area,STAND 8,OPERATION,LOOPING IN BETWEEN STAND,1ST BILLET COBBLE BETWEEN STD.7 & STD.8 DUE TO LOOPING.,2024-04-13,2024-04-13 00:00:00,2024-04-13 00:00:00
2024-04-14 00:00:00,12 mm,140X140,1,2.0,,,16.65,00:17,COOLING BED,TAIL BREAKER 2_2B,MECHANICAL,Oil Leakage /Seal damage,"OVERSHOOT IN LINE 2B, OIL LEAKAGE FROM TAIL BRAKER 2B TOP HUB. (1C+2H)",2024-04-14,2024-04-14 00:00:00,2024-04-14 00:00:00
2024-04-14 00:00:00,12 mm,140X140,1,2.0,,,51.78333333333334,00:52,BGV,CVR,MECHANICAL,CARRY FORWARD,CARRY FORWARD IN LINE.1. CVR BLADE & DIVERTER CHANGED. STD.9 & STD.13 - PASS CHANGED. MILL CHECKED.(1C+2H).,2024-04-14,2024-04-14 00:00:00,2024-04-14 00:00:00
2024-04-15 00:00:00,12 mm,165X165,1,2.0,2024-04-15 04:12:41,2024-04-15 04:29:04,16.383333333333333,00:16,COOLING BED,TAIL BREAKER 2_2B,MECHANICAL,Oil Leakage /Seal damage,OVERSHOOT IN TB.2B DUE TO OIL LEAKAGE. (1C+2H).,2024-04-15,2024-04-15 04:12:41,2024-04-15 04:29:04
2024-04-16 00:00:00,16 mm,140X140,1,2.0,2024-04-16 11:44:20,2024-04-16 11:57:34,13.233333333333333,00:13,SMS,SMS SOHAR STEEL,SMS SOHAR STEEL,BILLET QUALITY NOT OK,MATERIAL HEAD COBBLE IN LINE 1 BGV DUE TO BAD MATERIAL.,2024-04-16,2024-04-16 11:44:20,2024-04-16 11:57:34
2024-04-27 00:00:00,14 mm,165X165,1,1.0,2024-04-27 12:31:10,2024-04-27 12:51:33,20.383333333333333,00:20,BGV,CVR,MECHANICAL,CARRY FORWARD,COBBLE IN CVR 1 DUE TO CARRY FORWARD(1C+1H). DIVERTER CHANGE AND RESET DONE.,2024-04-27,2024-04-27 12:31:10,2024-04-27 12:51:33
2024-04-28 00:00:00,10 mm,140X140,1,1.0,2024-04-28 13:01:50,2024-04-28 13:16:59,15.15,00:15,BGV,BGV 1,OPERATION,WRONG PARTING,MATERIAL HEAD COBBLE IN STAND 20 DUE TO CHIPS.,2024-04-28,2024-04-28 13:01:50,2024-04-28 13:16:59
2024-04-28 00:00:00,10 mm,140X140,1,2.0,2024-04-28 20:18:44,2024-04-28 20:28:37,9.883333333333333,00:10,BGV,BGV1,SMS SOHAR STEEL,BILLET QUALITY NOT OK,COBBLE IN BGV 1 DUE TO CHIPS JAMMED IN STAND 18 DEL GUIDE. (1C+2H)( HEAT NO- 1402118),2024-04-28,2024-04-28 20:18:44,2024-04-28 20:28:37
2024-04-29 00:00:00,10 mm,140X140,1,1.0,2024-04-29 15:07:44,2024-04-29 15:30:18,22.56666666666667,00:23,SMS,SMS SOHAR STEEL,SMS SOHAR STEEL,BILLET QUALITY NOT OK,HEAD COBBLE IN LINE.1 BGV. (1C+H). HEAT NO.1402260,2024-04-29,2024-04-29 15:07:44,2024-04-29 15:30:18
2024-04-29 00:00:00,8 mm,140X140,1,1.0,2024-04-29 16:54:02,2024-04-29 17:25:33,31.516666666666666,00:32,SMS,SMS SOHAR STEEL,SMS SOHAR STEEL,BILLET QUALITY NOT OK,HEAD COBBLE IN BOTH BGV DUE TO CHIPS. (1C+H). HEAT NO.1402260,2024-04-29,2024-04-29 16:54:02,2024-04-29 17:25:33
2024-04-29 00:00:00,8 mm,140X140,1,1.0,2024-04-29 17:48:09,2024-04-29 18:06:02,17.883333333333333,00:18,SMS,SMS SOHAR STEEL,SMS SOHAR STEEL,BILLET QUALITY NOT OK,HEAD COBBLE IN LINE.1 BGV DUE TO CHIPS. (1C+H). HEAT NO.1402260,2024-04-29,2024-04-29 17:48:09,2024-04-29 18:06:02
2024-04-29 00:00:00,8 mm,140X140,1,1.0,2024-04-29 19:08:44,2024-04-29 19:27:11,18.45,00:18,SMS,SMS SOHAR STEEL,SMS SOHAR STEEL,BILLET QUALITY NOT OK,COBBLE IN LINE 1 BGV DUE TO BAD MATERIAL.(1C+1H),2024-04-29,2024-04-29 19:08:44,2024-04-29 19:27:11
2024-04-29 00:00:00,8 mm,165X165,1,1.0,2024-04-29 21:45:46,2024-04-29 22:02:02,16.266666666666666,00:16,BGV,BGV2,OPERATION,MATERIAL BROKEN,COBBLE IN LINE 2 BGV DUE TO MATERIAL BREAK AT 92 % SPEED.(1 C + 1H).,2024-04-29,2024-04-29 21:45:46,2024-04-29 22:02:02
2024-04-29 00:00:00,8 mm,165X165,1,1.0,2024-04-29 22:15:44,2024-04-29 22:36:21,20.616666666666667,00:21,BGV,BGV2,OPERATION,MATERIAL BROKEN,COBBLE IN LINE 2 BGV DUE TO MATERIAL BREAK AT 90 % SPEED.(1 C + 1H).,2024-04-29,2024-04-29 22:15:44,2024-04-29 22:36:21
2024-04-30 00:00:00,8 mm,165X165,1,1.0,2024-04-30 11:05:35,2024-04-30 11:20:15,14.666666666666666,00:15,BGV,BGV2,OPERATION,MATERIAL BROKEN,HEAD BROKEN IN LINE.2 BGV AT 100% SPEED.(1C+1H),2024-04-30,2024-04-30 11:05:35,2024-04-30 11:20:15
2024-04-30 00:00:00,8 mm,165X165,1,,2024-04-30 13:47:07,2024-04-30 14:05:27,18.33333333333333,00:18,COOLING BED,TWIN CHANNEL 2 A,MECHANICAL,MATERIAL HIT,UNDERSHOOT IN LINE.2A; BAR CAME OUT FROM TWC FLAPPER AT 78 MTR. (1C),2024-04-30,2024-04-30 13:47:07,2024-04-30 14:05:27
2024-04-30 00:00:00,8 mm,165X165,1,1.0,2024-04-30 16:30:26,2024-04-30 16:55:41,25.25,00:25,SMS,SMS,SMS,BILLET QUALITY NOT OK,HEAD COBBLE IN BGV.2 DUE TO CHIPS.(1C+1H). HEAT NO.2403544,2024-04-30,2024-04-30 16:30:26,2024-04-30 16:55:41
2024-04-30 00:00:00,8 mm,165X165,1,1.0,2024-04-30 19:31:24,2024-04-30 19:44:59,13.583333333333334,00:14,SMS,SMS,SMS,BILLET QUALITY NOT OK,HEAD COBBLE IN LINE 2 BGV DUE TO SLIVERS IN STAND 18 DELIVERY. ALSO FOUND IN ALL RE GUIDES. (1C+1H)     HEAT NO. 2403512 165*165 BILLET,2024-04-30,2024-04-30 19:31:24,2024-04-30 19:44:59
2024-04-30 00:00:00,8 mm,165X165,1,1.0,2024-04-30 21:54:17,2024-04-30 22:12:56,18.65,00:19,SMS,SMS,SMS,BILLET QUALITY NOT OK,COBBLE IN LINE 2 BGV DUE TO CHIPS STUCK INN STAND 22 RE GUIDE SO MATERIAL BROKEN AT 95% SPEED. (1C+1H) HEAT NUMBER 2403510 165 X 165 BILLETS,2024-04-30,2024-04-30 21:54:17,2024-04-30 22:12:56
2024-05-01 00:00:00,8 mm,165X165,1,1.0,,,11.383333333333333,00:11,SMS,BGV 2,SMS,BILLET QUALITY NOT OK,"COBBLE IN LINE 2 BGV DUE TO CHIPS STUCK IN RE GUIDE, HEAT NO 2403507. ( 165 x 165 ) ONE COBBLE ONE HOT OUT",2024-05-01,2024-05-01 00:00:00,2024-05-01 00:00:00
2024-05-01 00:00:00,8 mm,165X165,1,,,,22.8,00:23,FINISHING AREA,TWIN CHANNEL 1 A,MECHANICAL,MATERIAL HIT,UNDERSHOOT IN LINE 1A DUE TO MATERIAL HIT IN TWIN CHANNEL 1A. (1C),2024-05-01,2024-05-01 00:00:00,2024-05-01 00:00:00
2024-05-01 00:00:00,25.2 mm,165X165,1,1.0,,,34.71666666666667,00:35,APRON LINE,ART,OPERATION,UNDERSHOOT,COBBLE AFTER STAND 14 DUE TO MATERIAL HIT IN APRON LINE. (1C+1H),2024-05-01,2024-05-01 00:00:00,2024-05-01 00:00:00
2024-05-01 00:00:00,25.2 mm,165X165,1,,,,34.31666666666667,00:34,APRON LINE,ART,OPERATION,UNDERSHOOT,"AGAIN SAME COBBLE AFTER STAND 14 , MATERIAL HIT IN APRON LINE. SECOND CYLINDER DC  VALVE CHANGED.SPEED DROPPED TO 90 FROM 92%. ALSO DIVERTER HEAD START CYCLE CORRECTION VALUE CHANGED TO 0.5 FROM 1 MTR. SAME TIME SHEAR 3 BLADE CHANGED.",2024-05-01,2024-05-01 00:00:00,2024-05-01 00:00:00
2024-05-02 00:00:00,25.2 mm,165X165,1,,2024-05-02 07:50:08,2024-05-02 08:26:11,36.05,00:36,MILL AREA,STAND 14,OPERATION,HMD Malfunction,COBBLE DUE TO HMD 15 FLICKER. NOT ACCEPTED---AS HMD SENSING STOPPD DUE TO SCALE CAME IN FRONT OF HMD TROUGH,2024-05-02,2024-05-02 07:50:08,2024-05-02 08:26:11
2024-05-02 00:00:00,25.2 mm,165X165,1,,2024-05-02 08:26:40,2024-05-02 08:51:45,25.08333333333333,00:25,MILL AREA,CONVEYOR TROUGH AFTER STAND-14,OPERATION,COBBLE STUCK IN TROUGH,COBBLE AFTER STAND 14 DUE TO COBBLE PIECE LEFT IN LINE.,2024-05-02,2024-05-02 08:26:40,2024-05-02 08:51:45
2024-05-03 00:00:00,29.9 mm,165X165,1,1.0,2024-05-03 02:56:07,2024-05-03 03:03:39,7.533333333333334,00:08,APRON LINE,ART,ELECTRICAL,DRIVE TRIP,APRON MAGNET CUMULATIVE FAULT SO AUTO CHOPPING STARTED. (1C+1H),2024-05-03,2024-05-03 02:56:07,2024-05-03 03:03:39
2024-05-05 00:00:00,16 mm,165X165,1,,2024-05-05 08:12:52,2024-05-05 08:55:57,43.08333333333333,00:43,MILL AREA,STAND 3,SMS,BILLET FACE CUT NOT OK,METAL NOT BITE IN STAND 3 DUE TO BILLET FACE CUT NOT OK. (1C)( HEAT NO- 2403689),2024-05-05,2024-05-05 08:12:52,2024-05-05 08:55:57
2024-05-05 00:00:00,16 mm,165X165,1,1.0,2024-05-05 10:45:04,2024-05-05 10:59:24,14.333333333333334,00:14,BGV,BGV 1,OPERATION,FISH LINE BROKEN,COBBLE IN BGV 1 DUE TO FISH LINE BROKEN. (1C+1H),2024-05-05,2024-05-05 10:45:04,2024-05-05 10:59:24
2024-05-06 00:00:00,16 mm,165X165,1,2.0,2024-05-06 15:54:31,2024-05-06 16:12:09,17.633333333333333,00:18,GROUP SHEAR,DOUBLE CHOPPING SHEAR L1,ELECTRICAL,Drive Tripped,BILLET AUTOCHOPPED DUE TO LINE 1 DOUBLE CHOPPING SHEAR DIVERTER DRIVE GOES IN FAULT.(1C+2 H),2024-05-06,2024-05-06 15:54:31,2024-05-06 16:12:09
2024-05-07 00:00:00,14 mm,140X140,1,1.0,2024-05-07 02:33:21,2024-05-07 02:51:25,18.066666666666663,00:18,COOLING BED,TAIL BREAKER 2_1A,MECHANICAL,High Pressure Regulator malfunctioning,OVERSHOOT HAPPENED IN TAIL BRAKER 1A DUE TO CLOSING PRESSURE DROPPED TO 5.5 BAR. (1C+1H).AIR LINE FLUSHING DONE.,2024-05-07,2024-05-07 02:33:21,2024-05-07 02:51:25
2024-05-07 00:00:00,14 mm,140X140,1,1.0,2024-05-07 03:06:02,2024-05-07 03:42:11,36.15,00:36,COOLING BED,TAIL BREAKER 2_1A,MECHANICAL,High Pressure Regulator malfunctioning,OVERSHOOT HAPPENED IN TAIL BRAKER 1A DUE TO CLOSING PRESSURE DROPPED TO 5.7 BAR. (1C+1H). TB2 PNUMATIC SYSTEM CHANGE,2024-05-07,2024-05-07 03:06:02,2024-05-07 03:42:11
2024-05-07 00:00:00,14 mm,140X140,1,1.0,2024-05-07 03:46:33,2024-05-07 04:19:37,33.06666666666667,00:33,COOLING BED,TAIL BREAKER 2_1A,MECHANICAL,High Pressure Regulator malfunctioning,OVERSHOOT HAPPENED IN TAIL BRAKER 1A DUE TO CLOSING PRESSURE DROPPED TO 5.9 BAR. (1C+1H). TB2 1A PHNUMATIC CYLINDER CHANGED,2024-05-07,2024-05-07 03:46:33,2024-05-07 04:19:37
2024-05-07 00:00:00,14 mm,140X140,1,1.0,2024-05-07 04:31:30,2024-05-07 05:00:54,29.4,00:29,COOLING BED,TAIL BREAKER 2_1A,MECHANICAL,PHNUMATIC SYSTEM CHANGED,OVERSHOOT HAPPENED IN TAIL BRAKER 1A DUE TO CLOSING PRESSURE DROPPED TO 5.7 BAR. (1C+1H). TB2 1A PHNUMATIC SYSTEM CHANGED.,2024-05-07,2024-05-07 04:31:30,2024-05-07 05:00:54
2024-05-07 00:00:00,14 mm,140X140,1,1.0,2024-05-07 11:08:09,2024-05-07 11:30:19,22.166666666666668,00:22,GROUP SHEAR,DIVIDE SHEAR L1,ELEC+MECH+OPER,DIVERTER OUT OF POSITION,AUTO-CHOPPING DUE TO LINE.1 DIVIDE SHEAR DIVERTER OUT OF POSITION.(1C+1H).,2024-05-07,2024-05-07 11:08:09,2024-05-07 11:30:19
2024-05-08 00:00:00,25 mm,165X165,1,1.0,2024-08-05 23:17:40,2024-08-05 23:36:30,18.83333333333333,00:19,SMS,SMS,SMS,BILLET QUALITY NOT OK,HEAD COBBLE IN STD.12 ENTRY DUE TO CHIPS.(1C+1H). HEAT NO. 2403789,2024-05-08,2024-05-08 23:17:40,2024-05-08 23:36:30
2024-05-09 00:00:00,25 mm,165X165,1,2.0,2024-09-05 09:08:48,2024-09-05 09:16:48,8.0,00:08,APRON LINE,ART,ELECTRICAL,DRIVE TRIP,APRONS RT SECTION 3 CUMULATIVE FAULT SO AUTO CHOPPING STARTED. (1C+2H),2024-05-09,2024-05-09 09:08:48,2024-05-09 09:16:48
2024-05-09 00:00:00,16 mm,165X165,1,1.0,2024-09-05 19:46:35,2024-09-05 20:16:54,30.31666666666667,00:30,SMS,SMS,SMS,BILLET QUALITY NOT OK,"FRONT HIT IN SLITTER DELIVERY DEU TO SPLITTED HEAD CAME. COLD CHARGE 165x165 BILLET OF HEAT NUMBER, 2403719 3SP BILLET. (1C+1H)",2024-05-09,2024-05-09 19:46:35,2024-05-09 20:16:54
2024-05-10 00:00:00,16 mm,165X165,1,1.0,2024-10-05 00:56:12,2024-10-05 01:10:43,14.516666666666667,00:15,MILL AREA,STAND 10,ELECTRICAL,Gearbox Lub oil Flow Malfunction,"ONE BILLET MANUALLY CHOPPED IN SHEAR 1 DUE TO STAND 09 AND 10, 24 VOLT POWER SUPPLY FAULT, PLC PROBLEM. ( 1HOT OUT )",2024-05-10,2024-05-10 00:56:12,2024-05-10 01:10:43
2024-05-10 00:00:00,16 mm,165X165,1,1.0,2024-10-05 02:07:12,2024-10-05 02:34:39,27.45,00:27,BGV,CVR,MECHANICAL,CARRY FORWARD,"CARRY FORWARD IN LINE 1 CVR, BOTH LINE CVR DIVERTER CHANGED.",2024-05-10,2024-05-10 02:07:12,2024-05-10 02:34:39
2024-05-10 00:00:00,16 mm,165X165,1,1.0,2024-10-05 18:23:20,2024-10-05 18:39:48,16.46666666666667,00:16,BGV,BGV2,OPERATION,BAR KNOCKED,MATERIAL HEAD COBBLE IN LINE 2 BGV STAND 20 CAUSE LAST MATERIAL TAIL BROKEN AND STUCK  DUE TO CHIPS.(OPTICAL DONE),2024-05-10,2024-05-10 18:23:20,2024-05-10 18:39:48
2024-05-10 00:00:00,16 mm,165X165,1,1.0,2024-10-05 20:58:52,2024-10-05 21:15:00,16.133333333333333,00:16,BGV,BGV2,OPERATION,BAR KNOCKED,MATERIAL HEAD COBBLE IN LINE 2 BGV CAUSE STAND 20 CLAMP GOES OUT.,2024-05-10,2024-05-10 20:58:52,2024-05-10 21:15:00
2024-05-12 00:00:00,10 mm,165X165,1,1.0,2024-11-05 13:20:04,2024-11-05 13:34:04,14.0,00:14,BGV,BGV1,ELECTRICAL,HMD 28 oversensed,Overshoot in line 01 due to HMD 28 oversensed (1C+1H),2024-05-12,2024-05-12 13:20:04,2024-05-12 13:34:04
2024-05-13 00:00:00,32 mm,165X165,1,1.0,2024-11-05 22:28:00,2024-11-05 22:45:00,17.0,00:17,APRON LINE,ART,ELECTRICAL,DRIVE TRIP,"APRON ART-03 DRIVE FAULT, AUTO CHOPPING (1C+1H),STAND 14 PASS & GUIDE CHANGED",2024-05-13,2024-05-13 22:28:00,2024-05-13 22:45:00
2024-05-16 00:00:00,16 mm,140X140,1,1.0,,,28.0,00:28,MILL AREA,STAND 12,SMS SOHAR STEEL,CHIPS ACCUMULATION,FRONT COBBLE IN STAND 12 ENTRY DUE TO CHIPS (1C+1H),2024-05-16,2024-05-16 00:00:00,2024-05-16 00:00:00
2024-05-17 00:00:00,14 mm,165X165,1,1.0,,,24.0,00:24,COOLING BED,TAIL BREAKER 2B,MECHANICAL,OVERSHOOT,OVERSHOOT IN TAIL BRAKER 2B DUE TO REOPEN TIME INCREASED TO 1400MS(1C+1H),2024-05-17,2024-05-17 00:00:00,2024-05-17 00:00:00
2024-05-18 00:00:00,14 mm,140X140,1,,,,25.0,00:25,MILL AREA,STAND 13,MECHANICAL,SHEARPIN BROKEN,"MATERIAL HEAD COBBLE AT STAND 13 DUE TO SHEARPIN BROKEN, STAND 12 & 9 PASS CHANGED, STAND 11,12 & BOTH BGV RE-GUIDE CHANGED",2024-05-18,2024-05-18 00:00:00,2024-05-18 00:00:00
2024-05-18 00:00:00,12 mm,165X165,1,1.0,,,13.0,00:13,BGV,BGV1,MECHANICAL,CHIPS ACCUMULATION,COBBLE AT BGV1 STAND 20 REGUIDE DUE TO CHIPS JAMMED (1C+1H),2024-05-18,2024-05-18 00:00:00,2024-05-18 00:00:00
2024-05-18 00:00:00,12 mm,165X165,1,1.0,,,218.0,03:38,BGV,BGV1,MECHANICAL,BGV1 STAND 19 BOTTOM SHAFT & SLAEEVE TEETH FOUND WEAR OUT,"AGAIN COBBLE AT BGV1 STAND 20 REGUIDE DUE TO CHIPS JAMMED (1C+1H), BGV1 STAND 19 BOTTOM SHAFT & SLAEEVE TEETH FOUND WEAR OUT SO MODULE CHANGED",2024-05-18,2024-05-18 00:00:00,2024-05-18 00:00:00
2024-05-19 00:00:00,12 mm,140X140,1,1.0,,,17.166666666666668,00:17,PINCH ROLLS,PINCH ROLL 2_1,OPERATION,MATERIAL BROKEN,METAL BROKEN IN LINE 1 AT 95% SPEED DURING PINCH ROLL 4 BITING. ROLLING CONTINUE AT 94% SPEED. (1C+1H). PINCH ROLL 2 LINE 1 SPEED DROPPAGE NOT OK.,2024-05-19,2024-05-19 00:00:00,2024-05-19 00:00:00
2024-05-19 00:00:00,12 mm,165X165,1,1.0,,,21.78333333333333,00:22,BGV,CVR,MECHANICAL,CARRY FORWARD,CARRY FORWARD IN LINE.1 CVR. (1C+1H).,2024-05-19,2024-05-19 00:00:00,2024-05-19 00:00:00
2024-05-20 00:00:00,12 mm,140X140,1,2.0,,,40.516666666666666,00:41,BGV,CVR,MECHANICAL,CARRY FORWARD,"CARRY FORWORD IN LINE 1 CVR. COBBLE DELAY PROLONGED DUE TO ONE SPARE DIVERTER 2 MM LONG. DELAY NA-MECH, NEED ANALYSIS.",2024-05-20,2024-05-20 00:00:00,2024-05-20 00:00:00
2024-05-20 00:00:00,8 mm,165X165,1,,,,20.716666666666665,00:21,MILL AREA,STAND 9,OPERATION,STOCK ADJUSTMENT,COBBLE IN STAND 11 ENTRY DUE TO STAND 09 STOCK WAS OVER .(1COBBLE),2024-05-20,2024-05-20 00:00:00,2024-05-20 00:00:00
2024-05-20 00:00:00,8 mm,140X140,1,,,,31.350000000000005,00:31,COOLING BED,TWIN CHANNEL 1 A,MECHANICAL,Tunnel panel wear out,UNDERSHOOT IN 1A. BAR CAME OUT FROM TWC BETWEEN 1-10 MTR. (1C),2024-05-20,2024-05-20 00:00:00,2024-05-20 00:00:00
2024-05-20 00:00:00,8 mm,140X140,1,1.0,,,53.883333333333326,00:54,COOLING BED,TWIN CHANNEL 1 A,MECHANICAL,Tunnel panel wear out,UNDERSHOOT IN 1A. BAR CAME OUT FROM TWC BETWEEN 1-10 MTR. (1C+1H),2024-05-20,2024-05-20 00:00:00,2024-05-20 00:00:00
2024-05-21 00:00:00,8 mm,140X140,1,1.0,,,24.316666666666663,00:24,SMS,SMS SOHAR STEEL,SMS SOHAR STEEL,BILLET QUALITY NOT OK,COBBLE AFTER STD.14 DUE TO CHIPS. (1C+1H).,2024-05-21,2024-05-21 00:00:00,2024-05-21 00:00:00
2024-05-21 00:00:00,8 mm,165X165,1,1.0,,,20.516666666666666,00:21,SMS,SMS,SMS,BILLET QUALITY NOT OK,COBBLE IN LINE 1 BGV DUE TO CHIPS.,2024-05-21,2024-05-21 00:00:00,2024-05-21 00:00:00
2024-05-21 00:00:00,8 mm,165X165,1,1.0,,,16.0,00:16,BGV,BGV2,OPERATION,MATERIAL BROKEN,COBBLE IN LINE 2 BGV DUE TO MATERIAL BREAK AT 93% SPEED.,2024-05-21,2024-05-21 00:00:00,2024-05-21 00:00:00
2024-05-21 00:00:00,8 mm,140X140,1,1.0,,,23.45,00:23,BGV,BGV2,OPERATION,MATERIAL BROKEN,COBBLE IN LINE 2 BGV DUE TO MATERIAL BREAK AT 92%.(DELAY START FROM 16:40 TO 06:27),2024-05-21,2024-05-21 00:00:00,2024-05-21 00:00:00
2024-05-21 00:00:00,8 mm,140X140,1,,,,45.7,00:46,COOLING BED,TAIL BREAKER 2_1A,MECHANICAL,PHNUMATIC SYSTEM CHANGED,OVERSHOOT IN LINE 1A DUE TO TAIL BRAKER 1A PRESSURE IS NOT OK. (1C),2024-05-21,2024-05-21 00:00:00,2024-05-21 00:00:00
2024-05-22 00:00:00,10 mm,140X140,1,1.0,,,19.33333333333333,00:19,SMS,SMS SOHAR STEEL,SMS SOHAR STEEL,BILLET QUALITY NOT OK,MATERIAL BROKEN IN LINE DUE TO BAD MATERIAL. (HEAT NO 1402546 ) 140 x 140 SOHAR STEEL BILLET. (1C+1HOTOUT),2024-05-22,2024-05-22 00:00:00,2024-05-22 00:00:00
2024-05-24 00:00:00,10 mm,165X165,1,2.0,,,24.03333333333333,00:24,SMS,SMS,SMS,BILLET QUALITY NOT OK,COBBLE IN LINE 2 BGV DUE TO MATERIAL BREAK FROM PINCH ROLL 3.,2024-05-24,2024-05-24 00:00:00,2024-05-24 00:00:00
2024-05-24 00:00:00,10 mm,140X140,1,2.0,,,29.916666666666668,00:30,SMS,SMS SOHAR STEEL,SMS SOHAR STEEL,BILLET QUALITY NOT OK,COBBLE DUE TO CHIPS.,2024-05-24,2024-05-24 00:00:00,2024-05-24 00:00:00
2024-05-25 00:00:00,16 mm,165X165,1,2.0,,,18.91666666666667,00:19,COOLING BED,TAIL BREAKER 2_1B,ELECTRICAL,HMD 29 FLICKRING IN HEAD AND TAIL SOMETIMES,"AUTO CHOPPING IN MILL DUE TO HMD,29 SENSING FOR LONG TIME.(1C+2H)",2024-05-25,2024-05-25 00:00:00,2024-05-25 00:00:00
2024-05-25 00:00:00,25 mm,150X150,1,2.0,,,10.416666666666666,00:10,MILL AREA,STAND 12,MECHANICAL,Gear Box failure,BILLET AUTO CHOPPED DUE TO TRANSMISSION ERROR ALARM FOM STAND 12.,2024-05-25,2024-05-25 00:00:00,2024-05-25 00:00:00
2024-05-28 00:00:00,32 mm,165X165,1,1.0,,,84.68333333333332,01:25,MILL AREA,STAND 14,MECHANICAL,COUPLING BOLT SHEARED,COBBLE AT STAND 14 DUE TO STAND 14 ALL COUPING BOLT SHEARED...**CAPA team need to do analysis,2024-05-28,2024-05-28 00:00:00,2024-05-28 00:00:00
2024-05-29 00:00:00,12 mm,165X165,1,1.0,,,20.28333333333334,00:20,COOLING BED,TAIL BREAKER 2_2B,OPERATION,OVERSHOOT,OVERSHOOT IN LINE 2 DUE TO TAIL BRAKER DROPPAGE IS NOT OK. (1C+1H),2024-05-29,2024-05-29 00:00:00,2024-05-29 00:00:00
2024-05-30 00:00:00,14 mm,165X165,1,,,,7.55,00:08,BGV,CVR,MECHANICAL,CARRY FORWARD,CARRY FORWORD IN LINE 1 CVR. TRY TO REMOVE PIECE BUT NOT POSSIBLE SO LINE 1 MATERIAL CHOPPED.,2024-05-30,2024-05-30 00:00:00,2024-05-30 00:00:00
2024-05-31 00:00:00,40 mm,165X165,1,,,,4.316666666666666,00:04,OPTIMIZATION PROBLEM,SHORT PIECE GENERATION,OPTIMIZATION,SHORT BAR GENERATION,ONE BILLET AUTOCHOPPING DUE TO OPTIMIZATION PROBLE.,2024-05-31,2024-05-31 00:00:00,2024-05-31 00:00:00
2024-05-31 00:00:00,40 mm,165X165,1,1.0,,,24.78333333333333,00:25,APRON LINE,ART,ELECTRICAL,UNDERSHOOT,UNDERSHOOT AFTER STD.14 DUE TO INTERMEDIATE PROXY MALFUNCTIONING.(1H),2024-05-31,2024-05-31 00:00:00,2024-05-31 00:00:00
2024-05-31 00:00:00,20 mm,165X165,1,1.0,,,11.500000000000002,00:12,OPTIMIZATION PROBLEM,SHORT PIECE GENERATION,OPTIMIZATION,SHORT BAR GENERATION,UNDERSHOOT IN LINE.1A DUE TO LAST PC SHORT CUT.(1C+1H),2024-05-31,2024-05-31 00:00:00,2024-05-31 00:00:00
